2011,KASESE,ST.JOHN EVANGELIST SEMINARY,37,32.4,62.2,5.4,0,0,0,0,1,100,0,0,0,0,0,0,36,30.6,63.9,5.6,0,0,0,0
2011,KALIRO,BUDINI SECONDARY SCHOOL,245,31.8,46.9,15.5,4.5,0.4,0,0.8,99,23.2,50.5,20.2,5.1,0,0,1,146,37.7,44.5,12.3,4.1,0.7,0,0.7
2011,WAKISO,"GOOD SAMARITAN H/S,NANSANA",66,31.8,54.5,12.1,0,0,0,1.5,29,17.2,72.4,6.9,0,0,0,3.4,37,43.2,40.5,16.2,0,0,0,0
2011,WAKISO,KITENDE SECONDARY SCHOOL,154,31.8,44.8,14.9,8.4,0,0,0,74,24.3,52.7,14.9,8.1,0,0,0,80,38.8,37.5,15,8.8,0,0,0
2011,KOBOKO,"ST.CHARLES LWANGA SS,KOBOKO",131,31.3,45,19.8,2.3,0.8,0,0.8,0,0,0,0,0,0,0,0,131,31.3,45,19.8,2.3,0.8,0,0.8
2011,WAKISO,"MARY REPARATRIX TRAINING CENTRE,ENTEBBE",64,31.3,50,15.6,3.1,0,0,0,64,31.3,50,15.6,3.1,0,0,0,0,0,0,0,0,0,0,0
2011,RAKAI,KITEREDDE SECONDARY SCHOOL,87,31,40.2,14.9,11.5,0,1.1,1.1,0,0,0,0,0,0,0,0,87,31,40.2,14.9,11.5,0,1.1,1.1
2011,LIRA,ST.KATHERINE SECONDARY SCHOOL,158,31,56.3,12,0,0,0,0.6,158,31,56.3,12,0,0,0,0.6,0,0,0,0,0,0,0,0
2011,MUKONO,"HILTON HIGH SCHOOL,MUKONO",231,30.7,35.5,28.1,5.6,0,0,0,89,16.9,31.5,41.6,10.1,0,0,0,142,39.4,38,19.7,2.8,0,0,0
2011,HOIMA,"MANDELA SECONDARY SCHOOL,HOIMA",254,30.7,47.6,14.6,5.5,0,0,1.6,142,24.6,49.3,19,6.3,0,0,0.7,112,38.4,45.5,8.9,4.5,0,0,2.7
2011,WAKISO,NAMUGONGO SECONDARY AND VOC. SCHOOL,85,30.6,41.2,21.2,7.1,0,0,0,38,23.7,31.6,34.2,10.5,0,0,0,47,36.2,48.9,10.6,4.3,0,0,0
2011,KALUNGU,"ST.ALOYSIUS SECONDARY SCHOOL,BWANDA",30,30,50,16.7,0,0,0,3.3,30,30,50,16.7,0,0,0,3.3,0,0,0,0,0,0,0,0
2011,KAMPALA,"ST.JAMES BIINA HALL,LUZIRA",10,30,20,10,30,0,0,10,2,50,0,0,50,0,0,0,8,25,25,12.5,25,0,0,12.5
2011,MUKONO,"COUNTRYSIDE COLLEGE,MUKONO",47,29.8,42.6,17,10.6,0,0,0,19,15.8,52.6,15.8,15.8,0,0,0,28,39.3,35.7,17.9,7.1,0,0,0
2011,KABALE,"KIGEZI COLLEGE,BUTOBERE",54,29.6,48.1,16.7,5.6,0,0,0,0,0,0,0,0,0,0,0,54,29.6,48.1,16.7,5.6,0,0,0
